date,delito,x,y,colonia,municipio,region,bien_afectado,fecha,hora,clave_mun,zona_geografica
2023-08-28,robo a persona,-103.388452514097,20.647121903401857,bosques de la victoria,guadalajara,centro,el patrimonio,2023-08-28,,39,amg
2023-01-04,robo a persona,-103.29964494470012,20.711452561684588,la joya,guadalajara,centro,el patrimonio,2023-01-04,,39,amg
2023-09-20,robo a persona,-103.35838242568668,20.66964452737674,zona centro,guadalajara,centro,el patrimonio,2023-09-20,,39,amg
2023-01-11,robo a persona,-103.313428932509,20.682302874763653,san juan bosco,guadalajara,centro,el patrimonio,2023-01-11,,39,amg
2023-05-02,robo a persona,-103.31282772255106,20.64939107330763,sutaj,guadalajara,centro,el patrimonio,2023-05-02,,39,amg
2023-05-16,robo a persona,-103.30841534661772,20.6820448923137,talpita,guadalajara,centro,el patrimonio,2023-05-16,,39,amg
2023-01-17,robo a persona,-103.3060045712811,20.692548444744062,san martin,guadalajara,centro,el patrimonio,2023-01-17,,39,amg
2023-06-06,robo a persona,-103.37258875712033,20.67225954652349,americana,guadalajara,centro,el patrimonio,2023-06-06,,39,amg
2023-07-04,robo a persona,-103.35466546257268,20.675722933763684,zona centro,guadalajara,centro,el patrimonio,2023-07-04,,39,amg
2023-07-06,robo a persona,-103.34581321858914,20.66194684741195,san carlos,guadalajara,centro,el patrimonio,2023-07-06,,39,amg
2023-07-31,robo a persona,-103.36214204017644,20.6244656338786,echeverria,guadalajara,centro,el patrimonio,2023-07-31,,39,amg
2023-08-15,robo a persona,-103.37190557420602,20.618995781563456,polanquito poniente,guadalajara,centro,el patrimonio,2023-08-15,,39,amg
2023-11-15,robo a persona,-103.34719543975108,20.67286655189082,zona centro,guadalajara,centro,el patrimonio,2023-11-15,,39,amg
2023-03-14,robo a persona,-103.29819256064138,20.6640621049875,san andres,guadalajara,centro,el patrimonio,2023-03-14,,39,amg
2023-06-13,robo a persona,-103.3418587750339,20.61303031606233,miravalle,guadalajara,centro,el patrimonio,2023-06-13,,39,amg
2023-07-25,robo a persona,-103.36814899292813,20.68421152637359,villasenor (santa teresita),guadalajara,centro,el patrimonio,2023-07-25,,39,amg
2023-07-05,robo a persona,-103.34479331519644,20.66996970110445,zona centro,guadalajara,centro,el patrimonio,2023-07-05,,39,amg
2023-05-05,robo a persona,-103.3527021920657,20.626107353402784,el rastro,guadalajara,centro,el patrimonio,2023-05-05,,39,amg
2023-05-11,robo a persona,-103.28623978716806,20.660925561551704,cantarranas,guadalajara,centro,el patrimonio,2023-05-11,,39,amg
2023-05-31,robo a persona,-103.3461824613549,20.66742321643916,analco,guadalajara,centro,el patrimonio,2023-05-31,,39,amg
2023-06-09,robo a persona,-103.35833642217726,20.66375318094937,moderna,guadalajara,centro,el patrimonio,2023-06-09,,39,amg
2023-09-08,robo a persona,-103.34979562997889,20.662628880878287,moderna,guadalajara,centro,el patrimonio,2023-09-08,,39,amg
2023-08-22,robo a persona,-103.29441445050183,20.69835815723122,oblatos,guadalajara,centro,el patrimonio,2023-08-22,,39,amg
2023-09-12,robo a persona,-103.36523099863508,20.634377006301914,lomas de polanco,guadalajara,centro,el patrimonio,2023-09-12,,39,amg
2023-02-01,robo a persona,-103.38648918576078,20.62393941264496,el carmen,guadalajara,centro,el patrimonio,2023-02-01,,39,amg
2023-11-01,robo a persona,-103.271127723567,20.682844250870826,el zalate,guadalajara,centro,el patrimonio,2023-11-01,,39,amg
2023-10-30,robo a persona,-103.29965445540569,20.692032788449023,oblatos,guadalajara,centro,el patrimonio,2023-10-30,,39,amg
2023-04-20,robo a persona,-103.30083705994298,20.645353813283187,jardines de la paz,guadalajara,centro,el patrimonio,2023-04-20,,39,amg
2023-01-21,robo a persona,-103.30281397302272,20.667712177131623,jardines de guadalupe,guadalajara,centro,el patrimonio,2023-01-21,,39,amg
2023-08-01,robo a persona,-103.35267612596036,20.619344566220825,5 de mayo,guadalajara,centro,el patrimonio,2023-08-01,,39,amg
2023-09-06,robo a persona,-103.3037577480674,20.647961201643792,jardines de la paz,guadalajara,centro,el patrimonio,2023-09-06,,39,amg
2023-09-13,robo a persona,-103.32377718668477,20.70523957210583,monumental,guadalajara,centro,el patrimonio,2023-09-13,,39,amg
2023-09-19,robo a persona,-103.329421907427,20.65400973154377,olimpica,guadalajara,centro,el patrimonio,2023-09-19,,39,amg
2023-10-11,robo a persona,-103.29615184978113,20.66375280937836,san andres,guadalajara,centro,el patrimonio,2023-10-11,,39,amg
2023-10-17,robo a persona,-103.28545722105017,20.68515089182769,lomas de san eugenio,guadalajara,centro,el patrimonio,2023-10-17,,39,amg
2023-11-14,robo a persona,-103.32519998783113,20.67157590860332,oblatos,guadalajara,centro,el patrimonio,2023-11-14,,39,amg
2023-11-22,robo a persona,-103.39384931020514,20.661572603986563,chapalita,guadalajara,centro,el patrimonio,2023-11-22,,39,amg
2023-11-29,robo a persona,-103.34629534812858,20.67049764857037,zona centro,guadalajara,centro,el patrimonio,2023-11-29,,39,amg
2023-08-30,robo a persona,-103.32927933039254,20.69690711562539,independencia oriente,guadalajara,centro,el patrimonio,2023-08-30,,39,amg
2023-09-06,robo a persona,-103.38707226356708,20.64001099096677,la cruz,guadalajara,centro,el patrimonio,2023-09-06,,39,amg
2023-05-31,robo a persona,-103.29152825131617,20.644438737744792,jardines de los historiadores,guadalajara,centro,el patrimonio,2023-05-31,,39,amg
2023-01-17,robo a persona,-103.37245535488496,20.64198722342128,colon industrial,guadalajara,centro,el patrimonio,2023-01-17,,39,amg
2023-10-04,robo a persona,-103.34325654720196,20.61602314078497,miravalle,guadalajara,centro,el patrimonio,2023-10-04,,39,amg
2023-07-18,robo a persona,-103.37343691464628,20.68985462386892,ladron de guevara,guadalajara,centro,el patrimonio,2023-07-18,,39,amg
2023-01-31,robo a persona,-103.37508024683066,20.69309725196247,ladron de guevara,guadalajara,centro,el patrimonio,2023-01-31,,39,amg
2023-09-13,robo a persona,-103.38396456576211,20.62062253255913,el carmen,guadalajara,centro,el patrimonio,2023-09-13,,39,amg
2023-03-01,robo a persona,-103.2968833788214,20.69049158081257,oblatos,guadalajara,centro,el patrimonio,2023-03-01,,39,amg
2023-09-12,robo a persona,-103.31473016255624,20.672457221332028,la penal,guadalajara,centro,el patrimonio,2023-09-12,,39,amg
2023-09-13,robo a persona,-103.35982112141114,20.67269644446445,americana,guadalajara,centro,el patrimonio,2023-09-13,,39,amg
2023-09-20,robo a persona,-103.35367104392324,20.652925882047708,rincon de la agua azul,guadalajara,centro,el patrimonio,2023-09-20,,39,amg
2023-09-20,robo a persona,-103.34611451828924,20.66753755683492,analco,guadalajara,centro,el patrimonio,2023-09-20,,39,amg
2023-02-03,robo a persona,-103.36877777680024,20.70838617569625,jardines del country,guadalajara,centro,el patrimonio,2023-02-03,,39,amg
2023-11-10,robo a persona,-103.35653257337344,20.649301218810056,morelos,guadalajara,centro,el patrimonio,2023-11-10,,39,amg
2023-11-29,robo a persona,-103.34239692443396,20.670735723941284,san juan de dios ii,guadalajara,centro,el patrimonio,2023-11-29,,39,amg
2023-05-10,robo a persona,-103.35674907789416,20.67273566209413,zona centro,guadalajara,centro,el patrimonio,2023-05-10,,39,amg
2023-03-02,robo a persona,-103.3173202056493,20.72089104575241,ricardo flores magon,guadalajara,centro,el patrimonio,2023-03-02,,39,amg
2023-08-03,robo a persona,-103.34155049592312,20.675382086282685,san juan de dios,guadalajara,centro,el patrimonio,2023-08-03,,39,amg
2023-02-01,robo a persona,-103.33250513089476,20.69628953048739,independencia,guadalajara,centro,el patrimonio,2023-02-01,,39,amg
2023-03-30,robo a persona,-103.29709487561858,20.71261238433743,huentitan el alto,guadalajara,centro,el patrimonio,2023-03-30,,39,amg
2023-04-18,robo a persona,-103.2823462410512,20.65520149920377,aldama tetlan,guadalajara,centro,el patrimonio,2023-04-18,,39,amg
2023-05-12,robo a persona,-103.37376687454208,20.67557330670002,americana,guadalajara,centro,el patrimonio,2023-05-12,,39,amg
2023-06-21,robo a persona,-103.37997654501991,20.674520233170817,arcos vallarta,guadalajara,centro,el patrimonio,2023-06-21,,39,amg
2023-06-28,robo a persona,-103.3199396875394,20.680831213465467,san juan bosco,guadalajara,centro,el patrimonio,2023-06-28,,39,amg
2023-08-15,robo a persona,-103.36615071416745,20.68123132570813,villasenor (santa teresita),guadalajara,centro,el patrimonio,2023-08-15,,39,amg
2023-09-19,robo a persona,-103.38658982771037,20.673324007894504,vallarta,guadalajara,centro,el patrimonio,2023-09-19,,39,amg
2023-09-20,robo a persona,-103.32936809208672,20.65672058784488,olimpica,guadalajara,centro,el patrimonio,2023-09-20,,39,amg
2023-10-04,robo a persona,-103.3486768228187,20.66852613264297,zona centro,guadalajara,centro,el patrimonio,2023-10-04,,39,amg
2023-10-26,robo a persona,-103.35843421277082,20.67031817398353,zona centro,guadalajara,centro,el patrimonio,2023-10-26,,39,amg
2023-02-22,robo a persona,-103.37739421924068,20.702273339717323,providencia,guadalajara,centro,el patrimonio,2023-02-22,,39,amg
2023-04-11,robo a persona,-103.32247954372804,20.65513311027781,olimpica,guadalajara,centro,el patrimonio,2023-04-11,,39,amg
2023-03-06,robo a persona,-103.37993670494258,20.617753044393663,lazaro cardenas,guadalajara,centro,el patrimonio,2023-03-06,,39,amg
2023-02-21,robo a persona,-103.32680880714862,20.68887875612925,independencia oriente,guadalajara,centro,el patrimonio,2023-02-21,,39,amg
2023-03-09,robo a persona,-103.34660352566824,20.6774218027498,zona centro,guadalajara,centro,el patrimonio,2023-03-09,,39,amg
2023-03-09,robo a persona,-103.29391066318004,20.724288964799648,dr atl,guadalajara,centro,el patrimonio,2023-03-09,,39,amg
2023-04-11,robo a persona,-103.3701896171578,20.62601824324272,lomas de polanco,guadalajara,centro,el patrimonio,2023-04-11,,39,amg
2023-06-23,robo a persona,-103.34165159623386,20.672825327702604,reforma,guadalajara,centro,el patrimonio,2023-06-23,,39,amg
2023-02-01,robo a persona,-103.304744827664,20.657801088706083,san andres,guadalajara,centro,el patrimonio,2023-02-01,,39,amg
2023-11-07,robo a persona,-103.32378293893616,20.691992123919217,lomas independencia,guadalajara,centro,el patrimonio,2023-11-07,,39,amg
2023-11-16,robo a persona,-103.3624199043299,20.707398290928836,jardines del country,guadalajara,centro,el patrimonio,2023-11-16,,39,amg
2023-09-01,robo a persona,-103.3812831287694,20.677630013223364,arcos vallarta,guadalajara,centro,el patrimonio,2023-09-01,,39,amg
2023-08-09,robo a persona,-103.36129678383344,20.678604728861654,zona centro,guadalajara,centro,el patrimonio,2023-08-09,,39,amg
2023-05-08,robo a persona,-103.37610732864684,20.700001006095388,providencia,guadalajara,centro,el patrimonio,2023-05-08,,39,amg
2023-06-02,robo a persona,-103.37898445586475,20.705011745418336,colomos providencia,guadalajara,centro,el patrimonio,2023-06-02,,39,amg
2023-01-02,robo a persona,-103.32561890871644,20.68696239433744,independencia oriente,guadalajara,centro,el patrimonio,2023-01-02,,39,amg
2023-01-30,robo a persona,-103.28191554201806,20.68699563462262,plutarco elias calles,guadalajara,centro,el patrimonio,2023-01-30,,39,amg
2023-08-24,robo a persona,-103.2751303683766,20.673351044917435,san joaquin,guadalajara,centro,el patrimonio,2023-08-24,,39,amg
2023-04-06,robo a persona,-103.3277541440775,20.708783519344863,infonavit independencia,guadalajara,centro,el patrimonio,2023-04-06,,39,amg
2023-05-19,robo a persona,-103.32072944302664,20.646247585369743,bosques del boulevard,guadalajara,centro,el patrimonio,2023-05-19,,39,amg
2023-11-16,robo a persona,-103.32813159111124,20.700287531640697,monumental,guadalajara,centro,el patrimonio,2023-11-16,,39,amg
2023-03-07,robo a persona,-103.34284036952934,20.67352029611352,zona centro,guadalajara,centro,el patrimonio,2023-03-07,,39,amg
2023-03-30,robo a persona,-103.2823354745713,20.67387047615376,miguel hidalgo,guadalajara,centro,el patrimonio,2023-03-30,,39,amg
2023-04-17,robo a persona,-103.34432670997592,20.67084161677976,zona centro,guadalajara,centro,el patrimonio,2023-04-17,,39,amg
2023-05-18,robo a persona,-103.38566566718958,20.626064667874893,dr valentin gomez farias,guadalajara,centro,el patrimonio,2023-05-18,,39,amg
2023-09-27,robo a persona,-103.3847111855253,20.670733738008604,arcos vallarta,guadalajara,centro,el patrimonio,2023-09-27,,39,amg
2023-11-08,robo a persona,-103.3898069524497,20.670625668511583,jardines de los arcos,guadalajara,centro,el patrimonio,2023-11-08,,39,amg
2023-11-15,robo a persona,-103.37521076121622,20.71229741495257,lagos del country,guadalajara,centro,el patrimonio,2023-11-15,,39,amg
2023-02-07,robo a persona,-103.322726909702,20.71909233439901,ricardo flores magon,guadalajara,centro,el patrimonio,2023-02-07,,39,amg
2023-05-03,robo a persona,-103.36323427608758,20.69706385863404,mezquitan country,guadalajara,centro,el patrimonio,2023-05-03,,39,amg
2023-08-02,robo a persona,-103.34113729379987,20.662188197831338,las conchas,guadalajara,centro,el patrimonio,2023-08-02,,39,amg
2023-01-13,robo a persona,-103.36232282368758,20.673965363521702,americana,guadalajara,centro,el patrimonio,2023-01-13,,39,amg
2023-06-09,robo a persona,-103.39639098700478,20.63367888835897,jardines del sur,guadalajara,centro,el patrimonio,2023-06-09,,39,amg
2023-01-18,robo a persona,-103.3870153501692,20.679717411822228,circunvalacion vallarta,guadalajara,centro,el patrimonio,2023-01-18,,39,amg
2023-06-28,robo a persona,-103.3469297700373,20.686329261560395,centro barranquitas,guadalajara,centro,el patrimonio,2023-06-28,,39,amg
2023-08-02,robo a persona,-103.33475662042528,20.699314000871176,independencia,guadalajara,centro,el patrimonio,2023-08-02,,39,amg
2023-09-16,robo a persona,-103.38001455354993,20.66443088293326,jardines del bosque,guadalajara,centro,el patrimonio,2023-09-16,,39,amg
2023-10-05,robo a persona,-103.34871902672774,20.66236673179194,la aurora,guadalajara,centro,el patrimonio,2023-10-05,,39,amg
2023-08-09,robo a persona,-103.38653980854636,20.635575894723942,jardines de san jose,guadalajara,centro,el patrimonio,2023-08-09,,39,amg
2023-03-22,robo a persona,-103.29165166699896,20.69459800405861,oblatos,guadalajara,centro,el patrimonio,2023-03-22,,39,amg
2023-01-04,robo a persona,-103.3015189139075,20.649782186772683,vicente guerrero,guadalajara,centro,el patrimonio,2023-01-04,,39,amg
2023-06-06,robo a persona,-103.37231754378551,20.630415385436976,lomas de polanco,guadalajara,centro,el patrimonio,2023-06-06,,39,amg
2023-06-07,robo a persona,-103.34196734403024,20.674684492833,san juan de dios,guadalajara,centro,el patrimonio,2023-06-07,,39,amg
2023-07-06,robo a persona,-103.37054638290572,20.67365946653636,americana,guadalajara,centro,el patrimonio,2023-07-06,,39,amg
2023-07-26,robo a persona,-103.27416530303634,20.668781308862687,benito juarez,guadalajara,centro,el patrimonio,2023-07-26,,39,amg
2023-11-08,robo a persona,-103.28136349580092,20.67386946032478,miguel hidalgo,guadalajara,centro,el patrimonio,2023-11-08,,39,amg
2023-11-13,robo a persona,-103.3721965468502,20.62089506211989,polanco,guadalajara,centro,el patrimonio,2023-11-13,,39,amg
2023-04-18,robo a persona,-103.34889333867493,20.662498026563156,moderna,guadalajara,centro,el patrimonio,2023-04-18,,39,amg
2023-02-01,robo a persona,-103.3037577480674,20.647961201643792,jardines de la paz,guadalajara,centro,el patrimonio,2023-02-01,,39,amg
2023-04-26,robo a persona,-103.3289615873391,20.707942613773955,independencia,guadalajara,centro,el patrimonio,2023-04-26,,39,amg
2023-07-08,robo a persona,-103.37076441088246,20.7138010574592,lagos del country,guadalajara,centro,el patrimonio,2023-07-08,,39,amg
2023-01-19,robo a persona,-103.37263220541708,20.67360446387873,americana,guadalajara,centro,el patrimonio,2023-01-19,,39,amg
2023-03-30,robo a persona,-103.373525987289,20.68510976832973,ladron de guevara,guadalajara,centro,el patrimonio,2023-03-30,,39,amg
2023-05-31,robo a persona,-103.32858146899824,20.65682994682204,olimpica,guadalajara,centro,el patrimonio,2023-05-31,,39,amg
2023-06-01,robo a persona,-103.34849219719304,20.670288901827284,zona centro,guadalajara,centro,el patrimonio,2023-06-01,,39,amg
2023-08-09,robo a persona,-103.38424861002908,20.67962618655299,circunvalacion vallarta,guadalajara,centro,el patrimonio,2023-08-09,,39,amg
2023-04-05,robo a persona,-103.389589879922,20.678557673692517,vallarta norte,guadalajara,centro,el patrimonio,2023-04-05,,39,amg
2023-01-12,robo a persona,-103.35807059496926,20.65462205744564,morelos,guadalajara,centro,el patrimonio,2023-01-12,,39,amg
2023-05-31,robo a persona,-103.345133084946,20.61653587165024,miravalle,guadalajara,centro,el patrimonio,2023-05-31,,39,amg
2023-07-19,robo a persona,-103.355853167904,20.628958543269537,correccional,guadalajara,centro,el patrimonio,2023-07-19,,39,amg
2023-09-13,robo a persona,-103.31897857311324,20.64388220987426,bosques del boulevard,guadalajara,centro,el patrimonio,2023-09-13,,39,amg
2023-04-19,robo a persona,-103.34581723131927,20.709693868011264,santa elena alcalde,guadalajara,centro,el patrimonio,2023-04-19,,39,amg
2023-01-18,robo a persona,-103.3077612328641,20.649484454717683,magana,guadalajara,centro,el patrimonio,2023-01-18,,39,amg
2023-08-09,robo a persona,-103.36063430656364,20.622094737747798,echeverria,guadalajara,centro,el patrimonio,2023-08-09,,39,amg
2023-08-11,robo a persona,-103.38545710118036,20.640276105609143,jardines de la cruz,guadalajara,centro,el patrimonio,2023-08-11,,39,amg
